counter,seconds,micro seconds,local clock [us]
991,1627108489,24637,50800992
992,1627108489,225656,50850993
993,1627108489,430006,50900994
994,1627108489,631976,50950995
995,1627108489,836290,51000996
996,1627108490,37065,51050997
997,1627108490,240724,51100998
998,1627108490,440813,51150999
999,1627108490,645805,51201000
1000,1627108490,848275,51251001
1001,1627108491,53048,51301002
1002,1627108491,256022,51351003
1003,1627108491,459038,51401004
1004,1627108491,659408,51451005
1005,1627108491,863487,51501006
1006,1627108492,66694,51551007
1007,1627108492,270013,51601008
1008,1627108492,472382,51651009
1009,1627108492,673581,51701010
1010,1627108492,878160,51751011
1011,1627108493,80634,51801012
1012,1627108493,284907,51851013
1013,1627108493,486544,51901014
1014,1627108493,690877,51951015
1015,1627108493,895739,52001016
1016,1627108494,98607,52051017
1017,1627108494,302740,52101018
1018,1627108494,505287,52151019
1019,1627108494,708132,52201020
1020,1627108494,911678,52251021
1021,1627108495,114604,52301022
1022,1627108495,318384,52351023
1023,1627108495,520293,52401024
1024,1627108495,724227,52451025
1025,1627108495,924497,52501026
1026,1627108496,128930,52551027
1027,1627108496,329269,52601028
1028,1627108496,531533,52651029
1029,1627108496,733662,52701030
1030,1627108496,937271,52751031
1031,1627108497,141857,52801032
1032,1627108497,344264,52851033
1033,1627108497,547379,52901034
1034,1627108497,748383,52951035
1035,1627108497,951792,53001036
1036,1627108498,155205,53051037
1037,1627108498,358332,53101038
1038,1627108498,558427,53151039
1039,1627108498,762560,53201040
1040,1627108498,966112,53251041
1041,1627108499,170907,53301042
1042,1627108499,370991,53351043
1043,1627108499,572251,53401044
1044,1627108499,773571,53451045
1045,1627108499,976197,53501046
1046,1627108500,180843,53551047
1047,1627108500,382509,53601048
1048,1627108500,587165,53651049
1049,1627108500,787770,53701050
1050,1627108500,991893,53751051
1051,1627108501,195783,53801052
1052,1627108501,399714,53851053
1053,1627108501,600788,53901054
1054,1627108501,804725,53951055
1055,1627108502,8265,54001056
1056,1627108502,211271,54051057
1057,1627108502,414084,54101058
1058,1627108502,619178,54151059
1059,1627108502,823482,54201060
1060,1627108503,25552,54251061
1061,1627108503,226866,54301062
1062,1627108503,431631,54351063
1063,1627108503,631970,54401064
1064,1627108503,835625,54451065
1065,1627108504,40633,54501066
1066,1627108504,244329,54551067
1067,1627108504,448348,54601068
1068,1627108504,651480,54651069
1069,1627108504,854086,54701070
1070,1627108505,57092,54751071
1071,1627108505,261834,54801072
1072,1627108505,463891,54851073
1073,1627108505,669024,54901074
1074,1627108505,872644,54951075
1075,1627108506,77107,55001076
1076,1627108506,281297,55051077
1077,1627108506,486865,55101078
1078,1627108506,689639,55151079
1079,1627108506,892050,55201080
1080,1627108507,93901,55251081
1081,1627108507,298973,55301082
1082,1627108507,503524,55351083
1083,1627108507,707682,55401084
1084,1627108507,908177,55451085
1085,1627108508,111933,55501086
1086,1627108508,315138,55551087
1087,1627108508,515245,55601088
1088,1627108508,715493,55651089
1089,1627108508,917598,55701090
1090,1627108509,122310,55751091
1091,1627108509,335518,55801092
1092,1627108509,565127,55851093
1093,1627108509,766797,55901094
1094,1627108509,967226,55951095
1095,1627108510,170473,56001096
1096,1627108510,374830,56051097
1097,1627108510,575739,56101098
1098,1627108510,780585,56151099
1099,1627108510,981591,56201100
1100,1627108511,183906,56251101
1101,1627108511,386647,56301102
1102,1627108511,588914,56351103
1103,1627108511,793065,56401104
1104,1627108511,997076,56451105
1105,1627108512,201827,56501106
1106,1627108512,406154,56551107
1107,1627108512,608710,56601108
1108,1627108512,812501,56651109
1109,1627108513,15037,56701110
1110,1627108513,218833,56751111
1111,1627108513,421807,56801112
1112,1627108513,625534,56851113
1113,1627108513,829123,56901114
1114,1627108514,32073,56951115
1115,1627108514,233472,57001116
1116,1627108514,437875,57051117
1117,1627108514,641923,57101118
1118,1627108514,846064,57151119
1119,1627108515,48835,57201120
1120,1627108515,253303,57251121
1121,1627108515,457153,57301122
1122,1627108515,658722,57351123
1123,1627108515,861903,57401124
1124,1627108516,65117,57451125
1125,1627108516,265638,57501126
1126,1627108516,471042,57551127
1127,1627108516,671454,57601128
1128,1627108516,872831,57651129
1129,1627108517,82663,57701130
1130,1627108517,286997,57751131
1131,1627108517,489455,57801132
1132,1627108517,692131,57851133
1133,1627108517,893523,57901134
1134,1627108518,97494,57951135
1135,1627108518,298449,58001136
1136,1627108518,501314,58051137
1137,1627108518,705118,58101138
1138,1627108518,905402,58151139
1139,1627108519,108181,58201140
1140,1627108519,310573,58251141
1141,1627108519,514748,58301142
1142,1627108519,715256,58351143
1143,1627108519,917842,58401144
1144,1627108520,118069,58451145
1145,1627108520,321998,58501146
1146,1627108520,523990,58551147
1147,1627108520,726384,58601148
1148,1627108520,931280,58651149
1149,1627108521,134661,58701150
1150,1627108521,338213,58751151
1151,1627108521,543119,58801152
1152,1627108521,747046,58851153
1153,1627108521,951262,58901154
1154,1627108522,155313,58951155
1155,1627108522,357856,59001156
1156,1627108522,559998,59051157
1157,1627108522,763983,59101158
1158,1627108522,967171,59151159
1159,1627108523,167928,59201160
1160,1627108523,373034,59251161
1161,1627108523,576834,59301162
1162,1627108523,780958,59351163
1163,1627108523,983663,59401164
1164,1627108524,184748,59451165
1165,1627108524,389081,59501166
1166,1627108524,591494,59551167
1167,1627108524,794043,59601168
1168,1627108524,997703,59651169
1169,1627108525,200289,59701170
1170,1627108525,403138,59751171
1171,1627108525,608028,59801172
1172,1627108525,811288,59851173
1173,1627108526,14625,59901174
1174,1627108526,215746,59951175
1175,1627108526,419330,60001176
1176,1627108526,623942,60051177
1177,1627108526,825643,60101178
1178,1627108527,29667,60151179
1179,1627108527,231181,60201180
1180,1627108527,432220,60251181
1181,1627108527,633433,60301182
1182,1627108527,835329,60351183
1183,1627108528,38874,60401184
1184,1627108528,242057,60451185
1185,1627108528,443074,60501186
1186,1627108528,648106,60551187
1187,1627108528,851328,60601188
1188,1627108529,54777,60651189
1189,1627108529,255075,60701190
1190,1627108529,459390,60751191
1191,1627108529,660533,60801192
1192,1627108529,865085,60851193
1193,1627108530,65370,60901194
1194,1627108530,266603,60951195
1195,1627108530,471315,61001196
1196,1627108530,673587,61051197
1197,1627108530,875860,61101198
1198,1627108531,79744,61151199
1199,1627108531,282058,61201200
