counter,seconds,micro seconds,local clock [ns]
806,1627160568,253313,41750808
807,1627160568,454058,41800809
808,1627160568,659115,41850810
809,1627160568,863891,41900811
810,1627160569,65270,41950812
811,1627160569,270330,42000813
812,1627160569,474102,42050814
813,1627160569,674611,42100815
814,1627160569,877312,42150816
815,1627160570,77936,42200817
816,1627160570,281032,42250818
817,1627160570,481250,42300819
818,1627160570,684834,42350820
819,1627160570,884974,42400821
820,1627160571,86820,42450822
821,1627160571,289355,42500823
822,1627160571,494370,42550824
823,1627160571,694870,42600825
824,1627160571,895102,42650826
825,1627160572,97926,42700827
826,1627160572,298150,42750828
827,1627160572,498709,42800829
828,1627160572,698833,42850830
829,1627160572,899357,42900831
830,1627160573,100985,42950832
831,1627160573,305988,43000833
832,1627160573,511184,43050834
833,1627160573,715058,43100835
834,1627160573,915867,43150836
835,1627160574,117394,43200837
836,1627160574,318122,43250838
837,1627160574,518767,43300839
838,1627160574,723395,43350840
839,1627160574,926387,43400841
840,1627160575,127308,43450842
841,1627160575,331654,43500843
842,1627160575,536864,43550844
843,1627160575,742035,43600845
844,1627160575,942583,43650846
845,1627160576,144905,43700847
846,1627160576,350139,43750848
847,1627160576,555283,43800849
848,1627160576,760566,43850850
849,1627160576,965290,43900851
850,1627160577,170420,43950852
851,1627160577,375608,44000853
852,1627160577,577302,44050854
853,1627160577,782473,44100855
854,1627160577,987186,44150856
855,1627160578,192351,44200857
856,1627160578,396685,44250858
857,1627160578,601882,44300859
858,1627160578,807066,44350860
859,1627160579,12248,44400861
860,1627160579,215171,44450862
861,1627160579,415430,44500863
862,1627160579,615759,44550864
863,1627160579,817683,44600865
864,1627160580,22767,44650866
865,1627160580,223149,44700867
866,1627160580,426713,44750868
867,1627160580,627143,44800869
868,1627160580,828026,44850870
869,1627160581,31917,44900871
870,1627160581,237099,44950872
871,1627160581,437860,45000873
872,1627160581,643006,45050874
873,1627160581,848192,45100875
874,1627160582,52178,45150876
875,1627160582,255442,45200877
876,1627160582,456118,45250878
877,1627160582,661335,45300879
